title,link,summary,date
Paine's relief after crossing his fingers on opening day,https://www.espncricinfo.com/story/paine-s-relief-after-crossing-his-fingers-on-opening-day-1169202,Australia's quicks battered India's lower order while Nathan Lyon took his match haul to eight wickets to secure a 146-run success,18-Dec-2018
"Nathan Lyon, Mitchell Starc blow away lower order to level series for Australia",https://www.espncricinfo.com/series/india-in-aus-2018-19-1145097/australia-vs-india-2nd-test-1144994/match-report-5,"Mitchell Starc and Pat Cummins terrorised India's tailenders as Australia wrapped up a 146-run win, Tim Paine's first as captain",18-Dec-2018
Kusal Mendis and Angelo Mathews bat all day to give Sri Lanka hope,https://www.espncricinfo.com/series/sri-lanka-in-nz-2018-19-1153832/new-zealand-vs-sri-lanka-1st-test-1153838/match-report-4,The duo racked up centuries in a yet-to-be broken 246-run stand to leave Sri Lanka with a fighting chance of securing an improbable draw,18-Dec-2018
Arise Sir Alastair? Cook set for New Year's knighthood,https://www.espncricinfo.com/story/arise-sir-alastair-cook-set-for-new-year-s-knighthood-1169187,Former captain set to become first England cricketer to be knighted since Sir Ian Botham back in 2007,17-Dec-2018
"Eoin Morgan, Rassie van der Dussen make late entries to IPL auction",https://www.espncricinfo.com/story/eoin-morgan-rassie-van-der-dussen-make-late-entries-to-ipl-auction-1169181,England's limited-overs captain and the explosive South Africa batsman are among five additions to the auction list,17-Dec-2018
Siddhesh Lad confident Mumbai can thrive on seaming pitches,https://www.espncricinfo.com/story/siddhesh-lad-confident-mumbai-can-thrive-on-seaming-pitches-1169178,"Currently on eight points from five matches, Mumbai need three outright wins to give themselves a chance of qualifying for the knockouts",17-Dec-2018
Dube tempts IPL teams with five sixes in an over,https://www.espncricinfo.com/story/shivam-dube-tempts-ipl-teams-with-five-sixes-in-an-over-1169176,"On the eve of the IPL auction, Mumbai allrounder Shivam Dube showed off his big-hitting ability in a first-class game against Baroda",17-Dec-2018
Australia and India play down Kohli v Paine banter,https://www.espncricinfo.com/story/australia-and-india-play-down-kohli-v-paine-banter-1169172,"The series had been incident-free on the first seven days, but on the eighth the two captains exchanged a few verbals, which carried on into the ninth day",17-Dec-2018
It's strange but it's fun - Hazlewood on Perth Stadium pitch,https://www.espncricinfo.com/story/it-s-strange-but-it-s-fun-hazlewood-on-perth-stadium-pitch-1169169,The fast bowler has given his stamp of approval to the Perth Stadium pitch but has also admitted to being puzzled by its characteristics,17-Dec-2018
Top four fighting 'fire with fire' cost Bangladesh - Neil McKenzie,https://www.espncricinfo.com/story/top-four-fighting-fire-with-fire-cost-bangladesh-neil-mckenzie-1169148,"The Bangladesh batting consultant blamed the 'overconfidence' of Tamim Iqbal, Liton Das, Soumya Sarkar and Shakib Al Hasan, all of whom got out pulling the short ball",17-Dec-2018
"Prithvi Shaw ruled out of Australia Tests, Hardik Pandya to join India squad",https://www.espncricinfo.com/story/prithvi-shaw-ruled-out-of-australia-tests-hardik-pandya-to-join-india-squad-1169151,Karnataka opener Mayank Agarwal has also been brought into the squad,17-Dec-2018
#BBL08 chatter: The bat-flip #fail,https://www.espncricinfo.com/story/bbl08-chatter-the-bat-flip-fail-1169139,Keep up to date with all the news from on and off the field during the Big Bash,17-Dec-2018
Steven Smith captains grade team to T20 title,https://www.espncricinfo.com/story/steven-smith-captains-grade-team-to-t20-title-1169131,The T20 finals were the first time Smith had captained a team since the controversy in South Africa,17-Dec-2018
We didn't bowl the right lengths consistently - SL bowling coach Ratnayake,https://www.espncricinfo.com/story/we-didn-t-bowl-the-right-lengths-consistently-sri-lanka-bowling-coach-rumesh-ratnayake-1169125,"Sri Lanka's frontline quicks looked ordinary as a unit, taking 5 for 359 between them as New Zealand claimed total control of the first Test",17-Dec-2018
"Shai Hope, Sheldon Cottrell lead West Indies to dominating win",https://www.espncricinfo.com/series/wi-in-bangladesh-2018-19-1153306/bangladesh-vs-west-indies-1st-t20i-1153317/match-report,"The left-arm quick's 4-28 kept Bangladesh to just 129, and the opener then smashed a fifty off just 16 balls",17-Dec-2018
"Virat Kohli, Tim Paine collide, exchange words before umpire interrupts",https://www.espncricinfo.com/story/virat-kohli-tim-paine-collide-exchange-words-before-umpire-interrupts-1169082,"The two captains extended their altercation from the third evening when Paine had called Kohli a ""big head""",17-Dec-2018
Nathan Lyon leaves India five down and sinking,https://www.espncricinfo.com/series/india-in-aus-2018-19-1145097/australia-vs-india-2nd-test-1144994/match-report-4,The offspinner dismissed Virat Kohli and M Vijay after Usman Khawaja's 72 set India 287,17-Dec-2018
Sri Lanka collapse against pace after Tom Latham's 264*,https://www.espncricinfo.com/series/sri-lanka-in-nz-2018-19-1153832/new-zealand-vs-sri-lanka-1st-test-1153838/match-report-3,Latham became the first New Zealand batsman since Glenn Turner in 1972 to carry his bat through a completed Test innings,17-Dec-2018
"Hendricks, van der Dussen claim MSL title for Jozi Stars",https://www.espncricinfo.com/series/mzansi-super-league-2018-19-1162640/cape-town-blitz-vs-jozi-stars-final-1162672/match-report,Table-toppers Cape Town Blitz faltered badly on the day it mattered most and were beaten by eight wickets,16-Dec-2018
Hardik Pandya gathers momentum with fifty against Mumbai,https://www.espncricinfo.com/story/hardik-pandya-gathers-momentum-with-fifty-against-mumbai-1169029,The India allrounder coming back from injury has the chance to influence a tight game with his bowling on the last day at Wankhede stadium,16-Dec-2018
India 'surprised' by soft signal on Virat Kohli catch - Jasprit Bumrah,https://www.espncricinfo.com/story/india-surprised-by-soft-signal-on-virat-kohli-catch-jasprit-bumrah-1169026,"Australia equally certain it was a fair catch, says Lyon, while former players criticise Kohli's behaviour in Perth",16-Dec-2018
"Afif Hossain, Zakir Hasan haven't developed as expected, says Bangladesh selector",https://www.espncricinfo.com/story/afif-hossain-zakir-hasan-haven-t-developed-as-expected-says-bangladesh-selector-1169019,Minhajul Abedin said the youngsters had underperformed since making their international debuts but added Mahedi Hasan was still on the radar,16-Dec-2018
How did Bumrah only get one wicket?,https://www.espncricinfo.com/story/how-did-bumrah-only-get-one-wicket-1169002,"Jasprit Bumrah had Australia's batsmen, especially the left handers, in all sorts of trouble",16-Dec-2018
"'As long as he is alive, Shai Hope will play' - Carlos Brathwaite",https://www.espncricinfo.com/story/as-long-as-he-is-alive-shai-hope-will-play-carlos-brathwaite-1169000,"The West Indies captain was also pleased with the return of opener Evin Lewis for the T20I leg, after he skipped the tour of India last month",16-Dec-2018
Vernon Philander to miss Boxing Day Test against Pakistan,https://www.espncricinfo.com/story/vernon-philander-to-miss-boxing-day-test-against-pakistan-1168998,South Africa seamer is set to miss the first Test of the home series after sustaining a hairline fracture on his right thumb,16-Dec-2018
Williamson's fluency allowed me to keep going - Latham,https://www.espncricinfo.com/story/williamson-s-fluency-allowed-me-to-keep-going-latham-1168995,Latham went to stumps on 121 off 256 balls - his strike rate a respectable 47 for the day - but had been much slower at the start of his knock,16-Dec-2018
Finch cleared of serious injury after latest blow to finger,https://www.espncricinfo.com/story/finch-cleared-of-serious-injury-after-latest-blow-to-finger-1168991,Aaron Finch was taken for x-rays on a possible fractured right index finger after he was hit by Mohammed Shami,16-Dec-2018
WACA chief lays blame at Cricket Australia for poor crowds,https://www.espncricinfo.com/story/waca-chief-lays-blame-at-cricket-australia-for-poor-crowds-1168975,"Christina Matthews, the WACA chief executive, also spoke about how the banned Cameron Bancroft has embraced his community service",16-Dec-2018
WI look to break five-game losing streak against upbeat Bangladesh,https://www.espncricinfo.com/series/wi-in-bangladesh-2018-19-1153306/bangladesh-vs-west-indies-1st-t20i-1153317/match-preview,"The match has been rescheduled twice in the last 48 hours, mainly due to some technical problems with one of the light towers. It will now start at 12.30pm local time",16-Dec-2018
Harbhajan broke down when apologising for 'monkeygate' - Symonds,https://www.espncricinfo.com/story/harbhajan-broke-down-when-apologising-for-monkeygate-andrew-symonds-1168966,The former Australia allrounder has opened up on the impact of the incident in Sydney ten years ago,16-Dec-2018
Nathan Lyon establishes substantial lead for Australia,https://www.espncricinfo.com/series/india-in-aus-2018-19-1145097/australia-vs-india-2nd-test-1144994/match-report-3,"The offspinner claimed his seventh five-wicket haul against India to earn the hosts a 43-run lead, which grew to 175 by the end of day three",16-Dec-2018
"Tom Latham, Kane Williamson grind Sri Lanka on batting day",https://www.espncricinfo.com/series/sri-lanka-in-nz-2018-19-1153832/new-zealand-vs-sri-lanka-1st-test-1153838/match-report-2,The pair's 162-run stand gave New Zealand a solid platform from which they can think of batting just once in the Test,16-Dec-2018
Balanced Jozi Stars start as favourites to lift inaugural title,https://www.espncricinfo.com/series/mzansi-super-league-2018-19-1162640/cape-town-blitz-vs-jozi-stars-final-1162672/match-preview,"Meanwhile, Blitz will hope to ride on their home advantage at one of the most beautiful cricket grounds in the world, and look to their big names for inspirational brilliance",15-Dec-2018
SA coach Gibson not worried about Amla's dip in form,https://www.espncricinfo.com/story/sa-coach-gibson-not-worried-about-amla-s-dip-in-form-1168931,"Dean Elgar and Aiden Markram weren't particularly productive in their last Test series in Sri Lanka, but home comforts should remedy that",15-Dec-2018
'We now bat better outside the UAE than in the UAE' - Pakistan coach Mickey Arthur,https://www.espncricinfo.com/story/we-now-bat-better-outside-the-uae-than-in-the-uae-pakistan-coach-mickey-arthur-1168907,"Pakistan's coach has struck up a bullish note upon his team's arrival in South Africa for three Tests, five ODIs and three T20Is",15-Dec-2018
"'Once a couple of guys got in, it was tough work' - Tim Southee",https://www.espncricinfo.com/story/once-a-couple-of-guys-got-in-it-was-tough-work-tim-southee-1168902,"The fast bowler, who picked up his eighth five-for in Tests, also praised Niroshan Dickwella for playing a 'gem of an innings'",15-Dec-2018
Four-day Tests loom in Australia's future,https://www.espncricinfo.com/story/four-day-tests-loom-in-australia-s-future-1168885,"Kevin Roberts, the CA chief executive, has called upon cricket boards to be open to the concept outside the Test championship and beyond its first two cycles",15-Dec-2018
"Virat Kohli, Ajinkya Rahane repel Australia's attack",https://www.espncricinfo.com/series/india-in-aus-2018-19-1145097/australia-vs-india-2nd-test-1144994/match-report-2,Their fifties and Pujara's vigil helped India trim their deficit to 154 after Australia were dismissed for 326 on the second morning in Perth,15-Dec-2018
Niroshan Dickwella leads Sri Lanka rearguard after Tim Southee's five-for,https://www.espncricinfo.com/series/sri-lanka-in-nz-2018-19-1153832/new-zealand-vs-sri-lanka-1st-test-1153838/match-report-1,Sri Lanka also have Mathews and Karunaratne's century stand to thank for reviving them from 9 for 3,14-Dec-2018
Jozi Stars through to Mzansi Super League final after rain ruins eliminator,https://www.espncricinfo.com/series/mzansi-super-league-2018-19-1162640/jozi-stars-vs-paarl-rocks-eliminator-1162671/match-report,They qualified on the virtue of finishing higher than Paarl Rocks on the points table,14-Dec-2018
Was this Mashrafe Mortaza's last ODI at home?,https://www.espncricinfo.com/story/was-this-mashrafe-mortaza-s-last-odi-at-home-1168813,"Speculation has been rife on the topic, and the Bangladesh captain kept his cards close to his chest",14-Dec-2018
Rovman Powell disappointed over umpiring error,https://www.espncricinfo.com/story/rovman-powell-disappointed-over-umpiring-error-1168809,The West Indies captain was given out on what was evidently a no-ball due to fielding infringements by Bangladesh,14-Dec-2018
PCB reveals PSL franchises' financial accounts in error,https://www.espncricinfo.com/story/pcb-reveals-psl-franchises-financial-accounts-in-error-1168811,Pakistan board issues apology after confidential details meant to be sent to the government in bid for tax exemption are mailed to all franchises too,14-Dec-2018
Ashley Giles confirmed as England men's new managing director,https://www.espncricinfo.com/story/ashley-giles-confirmed-as-england-men-s-new-managing-director-1168810,Former England spinner will take up the role in January ahead of the team's tour of the Caribbean,14-Dec-2018
Adrian Birrell named as Hampshire's new head coach,https://www.espncricinfo.com/story/adrian-birrell-named-as-hampshire-s-new-head-coach-1168807,"He finished with 3 for 74; he got through 15 overs in the day at full tilt, exceeding his average number of overs per innings in the Ranji Trophy",14-Dec-2018
Hardik Pandya takes three-for on return from injury,https://www.espncricinfo.com/story/hardik-pandya-takes-three-for-on-return-from-injury-in-ranji-trophy-1168803,"Pandya returns to action, Milind Kumar breaches 1000-run mark, Dhapola continues to sizzle and more",14-Dec-2018
Shreyas Iyer shreds jetlag with bruising 178,https://www.espncricinfo.com/story/shreyas-iyer-shreds-jetlag-with-bruising-178-1168793,"Hope was struck on the helmet during his unbeaten 108, while Roach hurt his right hamstring while bowling",14-Dec-2018
Shai Hope's game cut short by blow to helmet,https://www.espncricinfo.com/story/shai-hope-s-game-cut-short-by-blow-to-helmet-1168800,Ponting's lessons from a decade ago helped Finch make headway in his battle to prove himself as a Test opener in home conditions,14-Dec-2018
Ricky Ponting's history with Ishant Sharma steels Aaron Finch,https://www.espncricinfo.com/story/ricky-ponting-s-history-with-ishant-sharma-steels-aaron-finch-1168789,"Angelo Mathews, who had been axed from the limited-overs squads due to fitness and run out issues, is back in the squad",14-Dec-2018
Malinga to lead ODI and T20I squads in New Zealand,https://www.espncricinfo.com/story/lasith-malinga-to-lead-odi-and-t20i-squads-in-new-zealand-1168765,"Also back in the squad are Kesrick Williams and Sheldon Cottrell, while Kieron Pollard and Obed McCoy miss out with injuries",14-Dec-2018
Evin Lewis returns to West Indies' T20I squad,https://www.espncricinfo.com/story/evin-lewis-returns-to-west-indies-t20i-squad-1168759,"Mossadek Hossain and Abu Jayed have been dropped form the Bangladesh squad, while Sabbir Rahman is still serving a suspension",14-Dec-2018
"Mithun, Saifuddin picked for West Indies T20Is",https://www.espncricinfo.com/story/mithun-saifuddin-picked-for-west-indies-t20is-1168753,The spinner picked up 4 for 29 before the two batsmen made short work of the 199 chase,14-Dec-2018
"Mehidy, Soumya, Tamim give Bangladesh series win",https://www.espncricinfo.com/series/wi-in-bangladesh-2018-19-1153306/bangladesh-vs-west-indies-3rd-odi-1153316/match-report,The Sri Lanka captain acknowledged that the team's best chance lies in going aggressively at New Zealand with the ball,14-Dec-2018
Need our seamers to attack NZ batsmen - Chandimal,https://www.espncricinfo.com/story/need-our-seamers-to-attack-nz-batsmen-dinesh-chandimal-1168737,"The hosts have already named their XI, with Neil Wagner returning to a bowling attack containing Ajaz Patel as its lone spinner",14-Dec-2018
Fast bowlers give Sri Lanka hope against upbeat New Zealand,https://www.espncricinfo.com/series/sri-lanka-in-nz-2018-19-1153832/new-zealand-vs-sri-lanka-1st-test-1153838/match-preview,"Aaron Finch also pitched in with a half-century, helping Australia progress to 6 for 277 at stumps on day one",14-Dec-2018
"Marcus Harris, Travis Head make India toil in Perth furnace",https://www.espncricinfo.com/series/india-in-aus-2018-19-1145097/australia-vs-india-2nd-test-1144994/match-report-1,"Along with sister Shaiza, Sharmeen had gone about getting women's cricket in Pakistan officially recognised in the mid '90s",14-Dec-2018
"Sharmeen Khan, pioneer of women's cricket in Pakistan, dies",https://www.espncricinfo.com/story/sharmeen-khan-pioneer-of-women-s-cricket-in-pakistan-dies-1168721,"Mashrafe Mortaza backs his batsmen in response, saying losing wickets at the wrong time has cost his side rather than shortcomings against pace",13-Dec-2018
Rovman Powell questions Bangladesh's skills against pace,https://www.espncricinfo.com/story/rovman-powell-questions-bangladesh-s-skills-against-pace-1168702,"It will be held in September 2020, a month before the T20 World Cup in Australia",13-Dec-2018
"Keen on Test comeback, Hardik turns to Ranji Trophy",https://www.espncricinfo.com/story/keen-on-test-comeback-hardik-turns-to-ranji-trophy-1168704,"The allrounder, who is returning form injury, will take the field for Baroda instead of India A with a view to specifically get match fit for Boxing Day",13-Dec-2018
Unchanged Australia call in Ponting for test of fundamentals,https://www.espncricinfo.com/story/unchanged-australia-call-in-ricky-ponting-for-test-of-fundamentals-1168700,"Ponting's advice followed time-honoured lines of Perth - leaving the ball on length, being selective on balls to drive and cashing in on the cut and the pull",13-Dec-2018
Make match-fixing a criminal offence - ICC to governments,https://www.espncricinfo.com/story/make-match-fixing-a-criminal-offence-icc-to-governments-1168698,David Richardson says the ICC is also trying to facilitate a dialogue between the BCCI and WADA,13-Dec-2018
Jon Lewis appointed Sri Lanka's new batting coach,https://www.espncricinfo.com/story/jon-lewis-appointed-sri-lanka-s-new-batting-coach-1168699,"The former Durham county head coach is part of a slew of new appointments, and has a contract that runs till the end of the 2019 World Cup",13-Dec-2018
"Pace, bounce and live grass - Perth surface gets India excited",https://www.espncricinfo.com/story/pace-bounce-and-live-grass-perth-surface-gets-india-excited-1168695,Virat Kohli was almost salivating at the prospect of playing on a pitch that is not shaved of the lush green look it wore on the eve of the second Test,13-Dec-2018
West Indies seek more convincing show in series decider,https://www.espncricinfo.com/series/wi-in-bangladesh-2018-19-1153306/bangladesh-vs-west-indies-3rd-odi-1153316/match-preview,Bangladesh would be wary of slip-ups in the third ODI. Losing wickets in clusters after a big partnership has been a long-term problem for them,13-Dec-2018
Under-scanner Ishant works hard to rectify no-ball problem,https://www.espncricinfo.com/story/under-scanner-ishant-works-hard-to-rectify-no-ball-problem-1168686,"Ishant had missed out on two wickets in Adelaide because he had over-stepped, but the no-balls not called on the field have also attracted scrutiny",13-Dec-2018
India and Australia batsmen steel for testing time at 'new' Perth,https://www.espncricinfo.com/series/india-in-aus-2018-19-1145097/australia-vs-india-2nd-test-1144994/match-preview,Virat Kohli's team are in the rare position of leading a series in Australia as the home side's brittle top order remains in the spotlight,13-Dec-2018
Bit of excitement for fast bowlers in familiar conditions - Southee,https://www.espncricinfo.com/story/bit-of-excitement-for-fast-bowlers-in-familiar-conditions-tim-southee-1168676,"He did point out, though, that a green pitch does not necessarily mean the quicks will rule right through the Test",13-Dec-2018
"A possible third for India: four quicks, no spin",https://www.espncricinfo.com/story/a-possible-third-for-india-four-quicks-no-spin-1168674,"With injuries and a fast, green pitch on offer, India could be going with no spin for the third time in their history, and second time under Kohli",13-Dec-2018
Morkel's 57* turns tables on Spartans in breathtaking chase,https://www.espncricinfo.com/series/mzansi-super-league-2018-19-1162640/tshwane-spartans-vs-durban-heat-30th-match-1162670/match-report,"The left-hander's boundary-laden assault gave Heat an improbable victory from 21 for 4, after AB de Villiers' unbeaten 93 had lifted the Spartans to 188",12-Dec-2018
Delport's 45-ball 84 fires Rocks into the knockouts,https://www.espncricinfo.com/series/mzansi-super-league-2018-19-1162640/paarl-rocks-vs-nelson-mandela-bay-giants-29th-match-1162669/match-report,"The opener's first fifty of the MSL, and an incisive spell from Dwayne Bravo helped Paarl Rocks to a six-wicket win over Nelson Mandela Bay Giants and secure the third position",12-Dec-2018
Probably the best group of fast bowlers India have had - Bharat Arun,https://www.espncricinfo.com/story/probably-the-best-group-of-fast-bowlers-india-have-had-bharat-arun-1168657,"India's bowling coach said that consistency was a big issue on previous tours, and the bowling group has responded extremely well to correct that",12-Dec-2018
'Tentative' Cremer makes return from knee injury,https://www.espncricinfo.com/story/tentative-graeme-cremer-makes-return-from-knee-injury-1168649,"The former Zimbabwe captain has been out of action since August but in his first game back on Saturday, he picked up 2 for 41 playing for his domestic side Rhinos",12-Dec-2018
Starc seeks rhythm as Paine rests finger,https://www.espncricinfo.com/story/mitchell-starc-seeks-rhythm-as-tim-paine-rests-finger-1168633,"The focus ahead of the Perth Test was on Mitchell Starc, who has struggled to hit form and rhythm, even as Australia believe they have a slight advantage over India at the new Perth Stadium",12-Dec-2018
Keemo Paul reprieves affected bowlers' confidence - Mashrafe,https://www.espncricinfo.com/story/keemo-paul-reprieves-affected-bowlers-confidence-mashrafe-1168632,"Keemo Paul was dropped twice at crucial stages of West Indies' chase, and Mashrafe believed the hosts could have pulled things back had the catches been held",12-Dec-2018
Pongolo six-for secures home play-off for Jozi Stars,https://www.espncricinfo.com/series/mzansi-super-league-2018-19-1162640/jozi-stars-vs-tshwane-spartans-28th-match-1162668/match-report,"The Spartans were left reeling from the batting onslaught of Rassie van der Dussen and Dan Christian, and a career-best 6 for 20 from Nono Pongolo",12-Dec-2018
"Yuvraj, Steyn, Malinga in pool of 346 players for IPL auction",https://www.espncricinfo.com/story/yuvraj-steyn-malinga-in-pool-of-346-players-for-ipl-auction-1168625,"Nine overseas players have opted for the maximum base price of 2 crore, with none of the Indians choosing that category",11-Dec-2018
Rules were broken to replace Kumble with Shastri - Edulji,https://www.espncricinfo.com/story/rules-were-broken-to-replace-kumble-with-shastri-edulji-1168619,"Diana Edulji, one half of the CoA, revealed that the BCCI had ""broken rules"" while appointing Ravi Shastri as a replacement for former India coach Anil Kumble",11-Dec-2018
"Rai, Edulji in war of words over hiring of India women's coach",https://www.espncricinfo.com/story/vinod-rai-diana-edulji-in-war-of-words-over-hiring-of-india-women-s-coach-1168624,"While Edulji wants Ramesh Powar to continue, Rai appoints ad-hoc committee to shortlist new coach",11-Dec-2018
Shai Hope shows faith in Keemo Paul as West Indies hang on for glory,https://www.espncricinfo.com/story/shai-hope-shows-faith-in-keemo-paul-as-west-indies-hang-on-for-glory-1168621,Windies batsman delighted to deliver a matchwinning hundred at last,11-Dec-2018
Steven Smith's BPL participation in doubt,https://www.espncricinfo.com/story/steven-smith-s-bpl-participation-in-doubt-1168602,BCB to take a final decision after other franchises object to bending of rules to allow Comilla Victorians to rope in Smith,11-Dec-2018
"Anmolpreet Singh, Siddarth Kaul lead India A to 3-0 sweep",https://www.espncricinfo.com/series/india-a-tour-of-nz-2018-19-1164217/new-zealand-a-vs-india-a-3rd-unofficial-odi-1164225/match-report,New Zealand A collapsed for 200 in their chase of  276 at Mount Maunganui,11-Dec-2018
Smaller counties could host some Hundred games as ECB seek consensus,https://www.espncricinfo.com/story/smaller-counties-could-host-some-hundred-games-as-ecb-seek-consensus-1168597,Clubs who missed out on staging agreements could be given opportunities in tournament's second year,11-Dec-2018
Shai Hope stars with 146* as West Indies level series,https://www.espncricinfo.com/series/wi-in-bangladesh-2018-19-1153306/bangladesh-vs-west-indies-2nd-odi-1153315/match-report,Hope and Keemo Paul shared a 71-run seventh-wicket stand to take West Indies home with two balls to spare,11-Dec-2018
Langer looks to pacemen and hopes for fiery Perth Stadium debut,https://www.espncricinfo.com/story/langer-looks-to-pacemen-and-hopes-for-fiery-perth-stadium-debut-1168580,The second Test will be a step into the unknown at a new ground but Australia know what they want to see,11-Dec-2018
Mitchell Marsh admits omission brings vice-captain uncertainty,https://www.espncricinfo.com/story/mitchell-marsh-admits-omission-brings-vice-captain-uncertainty-1168576,The allrounder made 21 and 11 after returning to the Sheffield Shield and appears unlikely to play the second Test against India,11-Dec-2018
No more 'heads or tails' - welcome to 'hills' or 'flats' in the Big Bash,https://www.espncricinfo.com/story/no-more-heads-or-tails-welcome-to-hills-or-flats-in-the-big-bash-1168572,"The coin toss has been replaced by the bat flip, with the winner of the call begin decided by which side up the cricket bat lands",11-Dec-2018
Jofra Archer's England World Cup chances played down - but not ruled out,https://www.espncricinfo.com/story/jofra-archer-s-england-world-cup-chances-played-down-but-not-ruled-out-1168569,Ed Smith said Jofra Archer had not been considered for selection for the Caribbean tour because he is currently ineligible,10-Dec-2018
Akila Dananjaya found to have illegal bowling action,https://www.espncricinfo.com/story/akila-dananjaya-found-to-have-illegal-bowling-action-1168567,"The offspinner stands suspended from bowling in international cricket, but, with the consent of SLC, he can still bowl in Sri Lanka's domestic competitions",10-Dec-2018
England stick with unchanged Test group for West Indies,https://www.espncricinfo.com/story/england-stick-with-unchanged-test-group-for-west-indies-1168566,"Ollie Pope misses out, Joe Denly retained as spare batsman; David Willey back in the ODI squad",10-Dec-2018
Two arrested at MSL match over suspected involvement in 'betting activity',https://www.espncricinfo.com/story/two-arrested-at-msl-match-over-suspected-involvement-in-betting-activity-1168528,"Two men were arrested at Kingsmead in Durban during an MSL match on Friday, amid concerns about their possible involvement with ""betting activity""",10-Dec-2018
Gayle's Mzansi Super League stint cut short,https://www.espncricinfo.com/story/chris-gayle-s-mzansi-super-league-stint-cut-short-1168523,West Indies star to fly home due to mother's death,10-Dec-2018
"Mathews, Gunathilaka, Mendis among runs in drawn encounter",https://www.espncricinfo.com/series/sri-lanka-in-nz-2018-19-1153832/new-zealand-xi-vs-sri-lanka-tour-match-1168314/match-report-3,"Danushka Gunathilaka found form with a dominant display at the top of the order, as the three-day warm-up match against New Zealand XI petered to a draw in Napier",10-Dec-2018
Lehmann ensures South Australia earn draw,https://www.espncricinfo.com/series/sheffield-shield-2018-19-1150086/new-south-wales-vs-south-australia-17th-match-1150124/match-report-4,Steve O'Keefe claimed four wickets but a result always appeared unlikely on the final day on a placid surface,10-Dec-2018
Stoinis and Turner enable Western Australia to hang on,https://www.espncricinfo.com/series/sheffield-shield-2018-19-1150086/victoria-vs-western-australia-16th-match-1150123/match-report-4,Mitchell Marsh fell cheaply on the final and Victoria were sensing victory after early inroads,10-Dec-2018
Kohli reveals how the no-balls 'pissed off' Ishant,https://www.espncricinfo.com/story/virat-kohli-reveals-how-the-no-balls-pissed-off-ishant-sharma-1168485,"While most of the Indian team joyfully celebrated their victory over Australia in the first Test, Ishant Sharma was visibly upset with the five no-balls he bowled",10-Dec-2018
"Paine adamant about finger, less sure on DRS",https://www.espncricinfo.com/story/tim-paine-adamant-about-finger-less-sure-on-drs-1168487,The Australia captain insisted there was no damage after he took a blow while batting and also offered support to Mitchell Starc ahead of the Perth Test,10-Dec-2018
Bangladesh eye finishing blow over collapsible WI,https://www.espncricinfo.com/series/wi-in-bangladesh-2018-19-1153306/bangladesh-vs-west-indies-2nd-odi-1153315/match-preview,The home side will be hopeful of securing a series win with one ODI to spare in Dhaka on Tuesday,10-Dec-2018
Peirson and Neser enable Queensland to conquer 414,https://www.espncricinfo.com/series/sheffield-shield-2018-19-1150086/tasmania-vs-queensland-18th-match-1150125/match-report-4,It was the fifth-highest successful chase in Sheffield Shield history as Queensland secured a notable victory,10-Dec-2018
"Pujara  was ""priceless"" in Adelaide - Kohli",https://www.espncricinfo.com/story/cheteshwar-pujara-was-priceless-in-adelaide-kohli-1168465,Virat Kohli credited the efforts of Cheteshwar Pujara and the bowlers in India's historic Adelaide win,10-Dec-2018
UAE players slam Karachi ground conditions in Emerging Teams Cup,https://www.espncricinfo.com/story/uae-players-slam-karachi-ground-conditions-in-emerging-teams-cup-1168460,"UAE's players criticised inadequate ground facilities at the Southend Stadium in Karachi, after a brief spell of rain wiped out their chances of a semi-final spot",10-Dec-2018
Chris Lynn named captain of Brisbane Heat,https://www.espncricinfo.com/story/chris-lynn-named-captain-of-brisbane-heat-1168445,"Three seasons after his first go at captaincy in the BBL, Chris Lynn takes up the mantle again",10-Dec-2018
"Somerville out, Will Young in: New Zealand's squad for Sri Lanka Tests",https://www.espncricinfo.com/story/somerville-out-will-young-in-new-zealand-s-squad-for-sri-lanka-tests-1168448,The rest of the squad that secured New Zealand's first series win over Pakistan away from home in 49 years was retained,10-Dec-2018
Bumrah stars but Australia's tail makes India sweat for famous victory,https://www.espncricinfo.com/series/india-in-aus-2018-19-1145097/australia-vs-india-1st-test-1144993/match-report-5,Australia's lower order conjured thoughts of a remarkable victory but India held on to take the series lead,09-Dec-2018
"Zondo, van Wyk guide Heat home in 162 chase",https://www.espncricinfo.com/series/mzansi-super-league-2018-19-1162640/cape-town-blitz-vs-durban-heat-27th-match-1162667/match-report,"Heat though were already out of the running for a play-off position, while Blitz were already assured of an automatic ticket to a home final next Sunday",09-Dec-2018
Aaron breaks Odisha hearts; TN win finally,https://www.espncricinfo.com/story/varun-aaron-gives-odisha-heartbreak-tamil-nadu-win-finally-1168436,"Uttarakhand make it five in five, Karnataka lodge protest against Saurashtra. More in our Ranji round-up",09-Dec-2018
"Thomson, du Plessis keep Rocks alive with close win",https://www.espncricinfo.com/series/mzansi-super-league-2018-19-1162640/jozi-stars-vs-paarl-rocks-26th-match-1162666/match-report,"Thomson struck a courageous 71 not out, and in the company of du Plessis, whose purple patch extended into a third fifty in four games, steered a tricky chase with three balls to spare",09-Dec-2018
